7.920000017319539438e+02,8.079999978775631462e+02,1.599999815217264398e+01,5.282395491345592831e+00,9.199999899757047017e-02,nan
8.069999957255173513e+02,8.329999990635756149e+02,2.600000182621666767e+01,5.238297065729155655e+00,6.899999999386784155e-02,nan
8.930000013831553360e+02,nan,nan,4.791690647517495627e+00,nan,nan
8.049999981628874366e+02,8.259999966822535953e+02,2.099999998919465583e+01,5.291590832815698420e+00,7.700000600822258512e-02,nan
8.120000019059312990e+02,8.289999964830353747e+02,1.699999945181404115e+01,5.257438566712230532e+00,3.499999881628321208e-02,nan
7.939999992945838585e+02,8.079999978775631462e+02,1.400000021407481654e+01,5.431363745408379629e+00,1.600000013527397569e-01,nan
7.949999980758988158e+02,8.109999976783449256e+02,1.599999815217264398e+01,5.365487979415121345e+00,2.299999991156419510e-01,nan
7.930000005132689012e+02,8.079999978775631462e+02,1.500000151371621371e+01,5.416640526965771585e+00,2.099999993193945036e-01,nan
7.830000004262802804e+02,8.030000010557581618e+02,1.999999868955326576e+01,5.382017044169174369e+00,3.300000011448072090e-01,nan
7.539999989466293755e+02,7.800000011600159269e+02,2.600000182621666767e+01,5.376576967708972532e+00,1.100000003381571279e-01,nan
7.599999977714385295e+02,7.830000009607975926e+02,2.299999792729248327e+01,5.260071376369987561e+00,1.399999985085643994e-01,nan
7.549999977279442192e+02,7.819999981810391319e+02,2.699999846467310505e+01,5.146128045122186023e+00,3.300000011448072090e-01,nan
7.560000026461788138e+02,7.830000009607975926e+02,2.699999846467310505e+01,5.378397900869009263e+00,2.699999987081369013e-01,nan
6.569999997904924385e+02,6.719999997933794020e+02,1.500000151371621371e+01,5.204119974339991295e+00,1.699999997268995533e-01,nan
6.549999999265177166e+02,6.710000012828678564e+02,1.599999815217264398e+01,5.209515006664128478e+00,2.699999987081369013e-01,nan
6.560000002420625833e+02,6.710000012828678564e+02,1.500000151371621371e+01,5.152288333108639762e+00,1.900000000946334977e-01,nan
8.020000018189426783e+02,8.139999974791265913e+02,1.200000227597698910e+01,5.307496050197316961e+00,1.699999997268995533e-01,nan
8.039999993815724793e+02,8.169999972799083707e+02,1.299999891443341937e+01,5.274157855604376444e+00,1.100000003381571279e-01,nan
8.049999981628874366e+02,8.150000002588851657e+02,9.999999676694201867e+00,5.326335876039888895e+00,1.100000003381571279e-01,nan
7.990000054749978062e+02,8.109999976783449256e+02,1.200000227597698910e+01,5.152288333108639762e+00,2.299999991156419510e-01,nan
7.630000002523030389e+02,7.860000007615793720e+02,2.299999792729248327e+01,5.296665176860225976e+00,1.399999985085643994e-01,nan
7.610000026896731242e+02,7.929999988736544765e+02,3.200000030169511689e+01,5.161367988129087259e+00,1.100000003381571279e-01,nan
7.610000026896731242e+02,7.890000005623611514e+02,2.799999976431449511e+01,5.045322978491600274e+00,1.799999996250232770e-01,nan
7.610000026896731242e+02,7.899999990728726971e+02,2.900000106395589228e+01,5.307496050197316961e+00,1.499999999306520782e-01,nan
6.589999996544671603e+02,6.749999995941611814e+02,1.599999815217264398e+01,5.164352865474900689e+00,1.499999999306520782e-01,nan
6.569999997904924385e+02,6.729999983038910614e+02,1.599999815217264398e+01,5.093421691287040254e+00,2.200000007414821823e-01,nan
6.569999997904924385e+02,6.729999983038910614e+02,1.599999815217264398e+01,5.110589705719956299e+00,1.600000013527397569e-01,nan
6.929999996433825800e+02,8.019999982759997010e+02,1.090000001586058431e+02,4.612783864067936612e+00,1.999999973107957629e-02,nan
7.499999976844499088e+02,7.789999983802573524e+02,2.900000106395589228e+01,4.707570174664644114e+00,2.500000019598173084e-01,nan
7.100000004049552444e+02,8.049999980767813668e+02,9.500000060836615035e+01,4.643452675761552406e+00,1.000000440484763442e-02,nan
7.749999979019215743e+02,8.000000012549764961e+02,2.500000052657527760e+01,4.698970006279944656e+00,6.000000541943026344e-02,nan
6.680000000012471446e+02,6.740000010836496358e+02,5.999999139313587193e+00,4.544068029742815540e+00,6.000000541943026344e-02,nan
7.510000026026845035e+02,7.750000000689640274e+02,2.399999922693388044e+01,4.623249283230413731e+00,3.000000029743999375e-01,nan
6.220000002531471637e+02,6.749999995941611814e+02,5.299999962705463474e+01,4.716003336581931826e+00,4.999999790148684786e-02,nan
6.499999998830234063e+02,6.669999987023276162e+02,1.699999945181404115e+01,4.724275876118355200e+00,2.400000005377296297e-01,nan
6.100000026035286282e+02,6.729999983038910614e+02,6.299999980520993859e+01,4.672097855682842749e+00,4.000000257525490599e-02,nan
7.439999988596406411e+02,7.740000015584523680e+02,2.999999770241232255e+01,5.361727829728828887e+00,2.529999981193445935e-01,nan
7.489999989031350651e+02,7.800000011600159269e+02,3.099999900205371972e+01,5.361727829728828887e+00,2.580000018783162874e-01,nan
7.489999989031350651e+02,7.839999994713092519e+02,3.499999953943434150e+01,5.332438475379880138e+00,2.539999988711389434e-01,nan
7.499999976844499088e+02,7.809999996705274725e+02,3.099999900205371972e+01,5.361727829728828887e+00,2.549999996229332933e-01,nan
7.510000026026845035e+02,7.809999996705274725e+02,2.999999770241232255e+01,5.361727829728828887e+00,2.590000026301106373e-01,nan
7.470000013405051504e+02,7.779999998697458068e+02,3.099999900205371972e+01,5.361727829728828887e+00,2.469999997044342865e-01,nan
7.489999989031350651e+02,7.800000011600159269e+02,3.099999900205371972e+01,5.342422692086737257e+00,2.459999989526399367e-01,nan
7.399999975974612880e+02,7.680000019568889229e+02,2.799999976431449511e+01,5.227886707380906550e+00,1.299999970864767485e-01,nan
7.470000013405051504e+02,7.759999985794756867e+02,2.900000106395589228e+01,5.155336031102690342e+00,1.100000003381571279e-01,nan
7.470000013405051504e+02,7.759999985794756867e+02,2.900000106395589228e+01,5.037426497205749421e+00,7.999999607189411943e-02,nan
7.470000013405051504e+02,7.770000013592341475e+02,2.999999770241232255e+01,5.376576967708972532e+00,9.999999891606946301e-02,nan
7.499999976844499088e+02,7.770000013592341475e+02,2.699999846467310505e+01,5.190331707690690521e+00,9.099999824577613416e-02,nan
7.449999976409555984e+02,7.750000000689640274e+02,2.999999770241232255e+01,5.245512660225250201e+00,1.200000017602448066e-01,nan
7.449999976409555984e+02,7.750000000689640274e+02,2.999999770241232255e+01,5.271841622441675312e+00,8.999999749398178428e-02,nan
