Canonical SMILES
CC1=C(c2ccc(OCCCCS(=O)(=O)[O-])cc2)/C(=C2/C(=O)C(c3c(-c4ccc(OCCCCS(=O)(=O)[O-])cc4)c(C)c4ccccn34)=C2[O-])[n+]2ccccc21.[Cs+].[Cs+]
CN1/C(=C/C2=C([O-])/C(=C\c3sc4ccccc4[n+]3C)C2=O)Sc2ccccc21
CN1/C(=C/C2=C(NS(=O)(=O)c3cccs3)/C(=C\c3sc4ccccc4[n+]3C)C2=O)Sc2ccccc21
CN1/C(=C/C2=C(NS(=O)(=O)c3ccc(C#N)cc3)/C(=C\c3sc4ccccc4[n+]3C)C2=O)Sc2ccccc21
COc1ccc(S(=O)(=O)NC2=C(/C=C3\Sc4ccccc4N3C)C(=O)/C2=C/c2sc3ccccc3[n+]2C)cc1
CN1/C(=C/C2=C(NS(=O)(=O)c3ccc4ccccc4c3)/C(=C\c3sc4ccccc4[n+]3C)C2=O)Sc2ccccc21
CN1/C(=C/C2=C(NS(=O)(=O)c3ccc(Br)cc3)/C(=C\c3sc4ccccc4[n+]3C)C2=O)Sc2ccccc21
CCCCCCCC[N+]1=C(/C=C2\C(=O)C(/C=C3/N(CCCC)c4ccccc4C3(C)C)=C2[O-])C(C)(C)c2cc(C(=O)O)ccc21
CCCCCCCC[N+]1=C(/C=C2\C([O-])=C(/C=C3/N(CCCC)c4ccccc4C3(C)C)\C2=C(/C#N)C(=O)OCCCC)C(C)(C)c2cc(C(=O)O)ccc21
CCCCCCCC[N+]1=C(/C=C2\C([O-])=C(/C=C3/N(CCCC)c4ccccc4C3(C)C)C2=C2C(=O)c3ccccc3C2=O)C(C)(C)c2cc(C(=O)O)ccc21
CCN(CC)c1ccc(C2=C([O-])/C(=C3/C=CC(=[N+](CC)CC)C=C3O)C2=O)c(O)c1
CCN(CC)c1ccc(C2=C([O-])/C(=C3/C=CC(=[N+](CC)CC)C=C3O)C2=O)c(O)c1
CCN(CC)c1ccc(C2=C([O-])/C(=C3/C=CC(=[N+](CC)CC)C=C3O)C2=O)c(O)c1
CCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CC)c4ccc5ccccc5c4C3(C)C)=C2OC(=S)Oc2ccccc2)C(C)(C)c2c1ccc1ccccc21
CCN1/C(=C/C=C2\CCC/C(=C\C=C3\N(CC)c4ccc5ccccc5c4C3(C)C)C2=O)C(C)(C)c2c1ccc1ccccc21
CC1(CCCCCC(=O)O)C(/C=C/C=C/C=C/C=C2\N(CCCS(=O)(=O)O)c3cc(I)cc(I)c3C2(C)C)=[N+](CCCS(=O)(=O)O)c2ccc(S(=O)(=O)[O-])cc21
CCCCCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCCCC)c4ccccc4C3(C)C)=C2Cl)C(C)(C)c2ccccc21.[I-]
CCCCCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCCCC)c4ccccc4C3(C)C)=C2Cl)C(C)(C)c2ccccc21.[I-]
CCCCCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCCCC)c4ccccc4C3(C)C)=C2Cl)C(C)(C)c2ccccc21.[I-]
CCCCCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCCCC)c4ccccc4C3(C)C)=C2Cl)C(C)(C)c2ccccc21.[I-]
CCCCCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCCCC)c4ccccc4C3(C)C)=C2Oc2ccccc2)C(C)(C)c2ccccc21.[I-]
CCCCCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCCCC)c4ccccc4C3(C)C)=C2Oc2ccccc2)C(C)(C)c2ccccc21.[I-]
CCCCCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCCCC)c4ccccc4C3(C)C)=C2Oc2ccccc2)C(C)(C)c2ccccc21.[I-]
CCCCCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCCCC)c4ccccc4C3(C)C)=C2Oc2ccccc2)C(C)(C)c2ccccc21.[I-]
CCCCCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCCCC)c4ccccc4C3(C)C)=C2Oc2cc(OC)c(OC)c(OC)c2)C(C)(C)c2ccccc21.[I-]
CCCCCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCCCC)c4ccccc4C3(C)C)=C2Oc2cc(OC)c(OC)c(OC)c2)C(C)(C)c2ccccc21.[I-]
CCCCCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCCCC)c4ccccc4C3(C)C)=C2Oc2cc(OC)c(OC)c(OC)c2)C(C)(C)c2ccccc21.[I-]
CCCCCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCCCC)c4ccccc4C3(C)C)=C2Oc2cc(OC)c(OC)c(OC)c2)C(C)(C)c2ccccc21.[I-]
CN1/C(=C\C=C2/CCCC(/C=C/C3=[N+](C)c4ccccc4C3(C)C)=C2Cl)C(C)(C)c2ccccc21.[I-]
CN1/C(=C\C=C2/CCCC(/C=C/C3=[N+](C)c4ccccc4C3(C)C)=C2Cl)C(C)(C)c2ccccc21.[I-]
CN1/C(=C\C=C2/CCCC(/C=C/c3sc4ccccc4[n+]3C)=C2Cl)Sc2ccccc21.[I-]
CN1/C(=C\C=C2/CCCC(/C=C/c3sc4ccccc4[n+]3C)=C2OC2(C)Sc3ccccc3N2C)Sc2ccccc21.[I-]
CN1/C(=C\C=C2/CCCC(/C=C/c3sc4ccccc4[n+]3C)=C2OC2(C)Sc3ccccc3N2C)Sc2ccccc21.[I-]
CN1/C(=C\C=C2/CCCC(/C=C/c3[se]c4ccccc4[n+]3C)=C2Cl)[Se]c2ccccc21.[I-]
CN1/C(=C\C=C2/CCCC(/C=C/c3[se]c4ccccc4[n+]3C)=C2OC2(C)[Se]c3ccccc3N2C)[Se]c2ccccc21.[I-]
CCCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCC)c4ccc(Cl)cc4C3(C)C)=C2Cl)C(C)(C)c2cc(Cl)ccc21.[I-]
CC1(C)C(/C=C/C2=C(Cl)/C(=C/C=C3/N(CCCc4ccccc4)c4ccc(Cl)cc4C3(C)C)CCC2)=[N+](CCCc2ccccc2)c2ccc(Cl)cc21.[Br-]
CCCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCC)c4ccc(Br)cc4C3(C)C)=C2Cl)C(C)(C)c2cc(Br)ccc21.[I-]
CCCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCC)c4ccccc4C3(C)C)=C2Cl)C(C)(C)c2ccccc21.[I-]
CCCCN1/C(=C/C=C/C=C/C=C/C2=[N+](CCCC)c3ccc(Cl)cc3C2(C)C)C(C)(C)c2cc(Cl)ccc21.[I-]
CC1(C)C(/C=C/C=C/C=C/C=C2/N(CCCc3ccccc3)c3ccc(Cl)cc3C2(C)C)=[N+](CCCc2ccccc2)c2ccc(Cl)cc21.[Br-]
CC1(C)C(/C=C/C=C/C=C/C=C2/N(CCCc3ccccc3)c3ccc(Br)cc3C2(C)C)=[N+](CCCc2ccccc2)c2ccc(Br)cc21.[Br-]
CCCCN1/C(=C/C=C/C=C/C=C/C2=[N+](CCCC)c3ccc(Br)cc3C2(C)C)C(C)(C)c2cc(Br)ccc21.[I-]
CC1(C)C(/C=C/C(Cl)=C/C=C2/N(CCCc3ccccc3)c3ccc(Cl)cc3C2(C)C)=[N+](CCCc2ccccc2)c2ccc(Cl)cc21.[Br-]
CCCCN1/C(=C/C=C(Cl)/C=C/C2=[N+](CCCC)c3ccc(Cl)cc3C2(C)C)C(C)(C)c2cc(Cl)ccc21.[I-]
CC1(C)C(/C=C/C(Br)=C/C=C2/N(CCCc3ccccc3)c3ccc(Br)cc3C2(C)C)=[N+](CCCc2ccccc2)c2ccc(Br)cc21.[Br-]
CCCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCC)c4ccc(Cl)cc4C3(C)C)=C2Cl)C(C)(C)c2cc(Cl)ccc21.[I-]
CC1(C)C(/C=C/C2=C(Cl)/C(=C/C=C3/N(CCCc4ccccc4)c4ccc(Cl)cc4C3(C)C)CCC2)=[N+](CCCc2ccccc2)c2ccc(Cl)cc21.[Br-]
CCCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCC)c4ccc(Br)cc4C3(C)C)=C2Cl)C(C)(C)c2cc(Br)ccc21.[I-]
CCCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCC)c4ccccc4C3(C)C)=C2Cl)C(C)(C)c2ccccc21.[I-]
CCCCN1/C(=C/C=C/C=C/C=C/C2=[N+](CCCC)c3ccc(Cl)cc3C2(C)C)C(C)(C)c2cc(Cl)ccc21.[I-]
CC1(C)C(/C=C/C=C/C=C/C=C2/N(CCCc3ccccc3)c3ccc(Cl)cc3C2(C)C)=[N+](CCCc2ccccc2)c2ccc(Cl)cc21.[Br-]
CC1(C)C(/C=C/C=C/C=C/C=C2/N(CCCc3ccccc3)c3ccc(Br)cc3C2(C)C)=[N+](CCCc2ccccc2)c2ccc(Br)cc21.[Br-]
CCCCN1/C(=C/C=C/C=C/C=C/C2=[N+](CCCC)c3ccc(Br)cc3C2(C)C)C(C)(C)c2cc(Br)ccc21.[I-]
CC1(C)C(/C=C/C(Cl)=C/C=C2/N(CCCc3ccccc3)c3ccc(Cl)cc3C2(C)C)=[N+](CCCc2ccccc2)c2ccc(Cl)cc21.[Br-]
CCCCN1/C(=C/C=C(Cl)/C=C/C2=[N+](CCCC)c3ccc(Cl)cc3C2(C)C)C(C)(C)c2cc(Cl)ccc21.[I-]
CC1(C)C(/C=C/C(Br)=C/C=C2/N(CCCc3ccccc3)c3ccc(Br)cc3C2(C)C)=[N+](CCCc2ccccc2)c2ccc(Br)cc21.[Br-]
CCCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCC)c4ccc(Cl)cc4C3(C)C)=C2Cl)C(C)(C)c2cc(Cl)ccc21.[I-]
CC1(C)C(/C=C/C2=C(Cl)/C(=C/C=C3/N(CCCc4ccccc4)c4ccc(Cl)cc4C3(C)C)CCC2)=[N+](CCCc2ccccc2)c2ccc(Cl)cc21.[Br-]
CCCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCC)c4ccc(Br)cc4C3(C)C)=C2Cl)C(C)(C)c2cc(Br)ccc21.[I-]
CCCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCC)c4ccccc4C3(C)C)=C2Cl)C(C)(C)c2ccccc21.[I-]
CC1(C)C(/C=C/C=C/C=C/C=C2/N(CCCc3ccccc3)c3ccc(Cl)cc3C2(C)C)=[N+](CCCc2ccccc2)c2ccc(Cl)cc21.[Br-]
CCCCN1/C(=C/C=C/C=C/C=C/C2=[N+](CCCC)c3ccc(Br)cc3C2(C)C)C(C)(C)c2cc(Br)ccc21.[I-]
CC1(C)C(/C=C/C(Cl)=C/C=C2/N(CCCc3ccccc3)c3ccc(Cl)cc3C2(C)C)=[N+](CCCc2ccccc2)c2ccc(Cl)cc21.[Br-]
CCCCN1/C(=C/C=C(Cl)/C=C/C2=[N+](CCCC)c3ccc(Cl)cc3C2(C)C)C(C)(C)c2cc(Cl)ccc21.[I-]
CC1(C)C(/C=C/C(Br)=C/C=C2/N(CCCc3ccccc3)c3ccc(Br)cc3C2(C)C)=[N+](CCCc2ccccc2)c2ccc(Br)cc21.[Br-]
CN1/C(=C\C=C\C=C\C=C\C2=[N+](CCCCCC(=O)O)c3ccccc3C2(C)C)C(C)(C)c2ccccc21.[I-]
CN1/C(=C\C=C\C=C\C=C\C2=[N+](CCCCCC(=O)O)c3ccccc3C2(C)C)C(C)(C)c2cc(I)ccc21.[I-]
CCCNC(=O)CCCCC[N+]1=C(/C=C/C=C/C=C/C=C2\N(C)c3ccc(I)cc3C2(C)C)C(C)(C)c2ccccc21.[I-]
CN1/C(=C\C=C\C=C\C=C\C2=[N+](CCCS(=O)(=O)[O-])c3ccccc3C2(C)C)C(C)(C)c2cc(I)ccc21
CC(=O)[O-].CC(=O)[O-].CN1/C(=C\C=C\C=C\C=C\C2=[N+](CCCC[P+](c3ccccc3)(c3ccccc3)c3ccccc3)c3ccccc3C2(C)C)C(C)(C)c2cc(I)ccc21
CC(=O)[O-].CC(=O)[O-].CC[N+](CC)(CC)CCC[N+]1=C(/C=C/C=C/C=C/C=C2\N(C)c3ccc(I)cc3C2(C)C)C(C)(C)c2ccccc21
CN1/C(=C\C=C\C=C\C=C\C2=[N+](CCCN)c3ccccc3C2(C)C)C(C)(C)c2cc(I)ccc21.[I-]
CN1/C(=C\C=C\C=C\C=C\C2=[N+](CCCCCC(=O)O)c3ccccc3C2(C)C)C(C)(C)c2ccccc21.[I-]
CN1/C(=C\C=C\C=C\C=C\C2=[N+](CCCCCC(=O)O)c3ccccc3C2(C)C)C(C)(C)c2cc(I)ccc21.[I-]
CCCNC(=O)CCCCC[N+]1=C(/C=C/C=C/C=C/C=C2\N(C)c3ccc(I)cc3C2(C)C)C(C)(C)c2ccccc21.[I-]
CN1/C(=C\C=C\C=C\C=C\C2=[N+](CCCS(=O)(=O)[O-])c3ccccc3C2(C)C)C(C)(C)c2cc(I)ccc21
CC(=O)[O-].CC(=O)[O-].CN1/C(=C\C=C\C=C\C=C\C2=[N+](CCCC[P+](c3ccccc3)(c3ccccc3)c3ccccc3)c3ccccc3C2(C)C)C(C)(C)c2cc(I)ccc21
CC(=O)[O-].CC(=O)[O-].CC[N+](CC)(CC)CCC[N+]1=C(/C=C/C=C/C=C/C=C2\N(C)c3ccc(I)cc3C2(C)C)C(C)(C)c2ccccc21
CN1/C(=C\C=C\C=C\C=C\C2=[N+](CCCN)c3ccccc3C2(C)C)C(C)(C)c2cc(I)ccc21.[I-]
